caseid,vote_intention_w1,vote_2020,news_interest,education,gender,race,hispanic,birthyr,party_id,ideology,voter_reg,weight,ai_skill_distinguish_devices,ai_skill_identify_tech,ai_skill_use_for_work,ai_skill_improve_efficiency,ai_skill_choose_solution,ai_skill_choose_app,ai_attitude_effective,ai_attitude_useful,ai_attitude_informative,ai_attitude_interesting,ai_attitude_important,ai_attitude_meaningful,ai_attitude_powerful,gpt4_knowledge,llm_knowledge,image_gen_knowledge,speech_rec_knowledge,ai_usage_freq,ai_detect_self,ai_detect_others,misinfo_percent,false_news_self,false_news_others,false_news_democrats,false_news_republicans,verification_major_outlets,verification_friends_family,verification_search_engine,verification_social_media,verification_other_sources,verification_fact_check,digital_term_adv_search,digital_term_pdf,digital_term_spyware,digital_term_wiki,digital_term_cache,digital_term_phishing,vote_intention_w2,age,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,trump_supporter,harris_supporter,political_interest,college,female,non_white,ideo5_very_liberal,ideo5_liberal,ideo5_moderate,ideo5_conservative,ideo5_very_conservative,ideo5_not_sure,registered_voter,gpt4_correct,llm_correct,image_gen_correct,speech_rec_correct,ai_knowledge_score,digital_term_knowledge_score,misinfo_third_person_gap,ai_detection_gap,misinfo_belief_score,ai_attitude_score,verification_outlets_regular,verification_friends_regular,verification_search_regular,verification_social_regular,verification_other_regular,verification_factcheck_regular,verification_behavior_score,ai_skill_score,ai_usage,ai_detection_self,ai_detection_others,misinfo_prevalence,false_news_gap,total_visits,untrustworthy_n_old,untrustworthy_flag_old,untrustworthy_n,untrustworthy_flag,ai_untrustworthy_n_old,ai_untrustworthy_flag_old,ai_untrustworthy_n,ai_untrustworthy_flag,hard_news_n,hard_news_flag,avg_ideology,facebook_n,twitter_n,youtube_n,google_n,fact_check_n,total_duration,untrustworthy_duration,ai_untrustworthy_duration,facebook_duration,twitter_duration,youtube_duration,google_duration,hard_news_duration,fact_check_duration,percentage_visits_untrustworthy,percentage_visits_ai_untrustworthy,percentage_time_untrustworthy,percentage_time_ai_untrustworthy,percentage_time_facebook,percentage_time_twitter,percentage_time_youtube,percentage_time_google,percentage_time_hard_news,percentage_time_fact_check,facebook_bin,twitter_bin,google_bin,hard_news_bin,total_visits_bin,facebook_flag,twitter_flag,youtube_flag,google_flag,fact_check_flag,fact_check_bin,ideology_bin,total_visits_7day,untrustworthy_n_7day,untrustworthy_flag_7day,ai_untrustworthy_n_7day,ai_untrustworthy_flag_7day,percentage_visits_untrustworthy_7day,percentage_visits_ai_untrustworthy_7day,total_accuracy,ai_accuracy,real_accuracy,dem_accuracy,rep_accuracy,discernment_score,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
1890384508,1,2,2,3,2,1,2,1964,7,5,1,0.908430205638566,7,3,4,3,5,4,4,4,5,3,3,2,4,5,1,3,2,2,2,2,50,14,14,14,14,4,4,4,1,4,3,3,3,4,4,3,4,NA,60,0,0,1,0,0,1,1,0,3,0,1,0,0,0,0,0,1,0,1,0,1,1,1,3,3.5,0,0,26,3.5714285714285716,1,1,1,0,1,0,4,4.333333333333333,2,2,2,50,0,16363,1,1,1,1,0,0,0,0,307,1,-0.15405661764705883,7,5,0,8,0,486262,49,0,40,49,0,140,2553,0,6.111348774674571e-5,0,1.0076872138888089e-4,0,8.226018072561705e-5,1.0076872138888089e-4,0,2.879106325396597e-4,0.005250256034812509,0,2,3,1,3,3,1,1,0,1,0,3,5,3751,1,1,0,0,2.6659557451346307e-4,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1890154758,1,2,1,2,1,1,2,1946,7,5,1,1.73893099085515,6,6,5,4,5,5,4,4,4,4,4,4,4,5,3,3,2,1,2,2,70,2,15,95,90,4,3,4,2,3,4,4,5,3,5,5,5,2,78,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,4.5,13,0,29,4,1,0,1,0,0,1,3,5.166666666666667,1,2,2,70,13,4353,10,1,13,1,0,0,0,0,49,1,-0.1321,313,0,19,1836,0,179545,482,0,8924,0,1366,51051,18,0,0.0029864461291063634,0,0.0026845637583892616,0,0.04970341697067587,0,0.00760812052688741,0.28433540338076807,1.0025341836308447e-4,0,3,2,3,2,2,1,0,1,1,0,3,6,1103,9,1,0,0,0.008159564823209429,0,0.75,1,0.5,1,0.5,-0.5,1,1,4,9
1890256470,2,1,1,5,2,1,2,1990,1,2,1,0.608476371941349,7,6,5,5,6,6,5,6,5,5,4,4,7,2,1,4,4,5,3,1,25,4,10,8,20,4,2,3,3,4,5,4,5,5,5,5,5,NA,34,0,1,0,0,1,0,0,1,4,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,4.833333333333333,6,2,13,5.142857142857143,1,0,0,0,1,1,3,5.833333333333333,5,3,1,25,6,213,0,0,0,0,0,0,0,0,9,1,-0.1999,2,0,0,2,0,28308,0,0,0,0,0,51,551,0,0,0,0,0,0,0,0,0.0018016108520559559,0.019464462342800623,0,2,2,1,1,1,1,0,0,1,0,3,4,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890360294,1,6,4,3,1,2,2,1988,4,4,2,0.793058455544262,4,4,4,3,3,3,3,3,3,3,3,3,3,5,3,1,1,1,3,3,50,7,8,6,5,3,3,3,3,3,3,4,3,3,4,3,3,9,36,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.3333333333333335,1,0,21.666666666666668,3,0,0,0,0,0,0,0,3.5,1,3,3,50,1,596,0,0,0,0,0,0,0,0,18,1,-0.20208571428571429,0,0,0,1,0,20319,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0.00482307200157488,0,0,1,2,1,2,1,0,0,0,1,0,3,4,30,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889347640,2,1,1,5,2,1,2,1979,1,2,1,0.875508527345039,7,6,6,6,6,4,4,5,5,4,4,4,4,4,3,1,4,3,4,3,30,2,4,3,5,4,4,4,3,3,4,4,5,3,5,3,3,1,45,0,0,1,0,1,0,0,1,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.8333333333333335,2,1,12,4.285714285714286,1,1,1,0,0,1,4,5.833333333333333,3,4,3,30,2,2976,0,0,0,0,0,0,0,0,9,1,-0.2145,209,5,110,652,0,140652,0,0,8873,56,6809,42907,35,0,0,0,0,0,0.06308477661177943,3.9814577823280153e-4,0.04841026078548474,0.3050578733327646,2.48841111395501e-4,0,3,3,3,1,2,1,1,1,1,0,3,4,512,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1890342294,2,6,3,5,1,4,2,1979,4,3,2,0.929151785006397,7,7,5,5,5,5,5,6,5,5,5,5,6,1,1,3,2,2,3,1,50,2,50,40,50,3,3,3,3,3,3,4,4,4,3,4,3,NA,45,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,1,1,1,4,3.6666666666666665,48,2,34,5.285714285714286,0,0,0,0,0,0,0,5.666666666666667,2,3,1,50,48,5851,1,1,1,1,0,0,0,0,72,1,-0.11935625,74,2,20,457,0,169849,267,0,768,53,193,18440,1491,0,1.7091095539224064e-4,0,0.0015719845274331907,0,0.004521663359807829,3.1204187248673823e-4,0.001136303422451707,0.1085670212953859,0.008778385507126918,0,3,3,3,2,3,1,1,1,1,0,3,6,1615,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,1,0,1,0
1889959120,2,1,1,3,2,2,2,1952,1,2,1,0.766278829919538,7,7,7,7,7,6,6,6,7,6,5,6,7,4,1,3,4,5,1,1,51,50,75,49,55,3,3,4,3,4,5,5,5,5,3,5,5,1,72,0,0,0,1,1,0,0,1,4,0,1,1,0,1,0,0,0,0,1,0,1,1,0,2,4.666666666666667,25,0,58.666666666666664,6.142857142857143,0,0,1,0,1,1,3,6.833333333333333,5,1,1,51,25,2026,0,0,0,0,0,0,0,0,70,1,-0.04993636363636365,0,0,0,0,0,62935,0,0,0,0,64,15025,1216,0,0,0,0,0,0,0,0.0010169222213394773,0.23873838086915072,0.019321522205450067,0,1,2,1,2,2,0,0,0,0,0,3,8,329,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1890415648,2,1,1,5,2,2,2,1959,4,3,1,1.26832005157193,7,5,7,7,5,6,6,6,6,7,6,6,6,5,1,3,2,7,4,4,10,2,45,45,50,4,4,4,3,4,3,4,5,4,4,4,4,1,65,0,0,0,1,0,0,0,1,4,1,1,1,0,0,1,0,0,0,1,0,1,1,1,3,4.166666666666667,43,0,19,6.142857142857143,1,1,1,0,1,0,4,6.166666666666667,7,4,4,10,43,20705,0,0,0,0,0,0,0,0,1423,1,-0.07814968354430381,0,0,0,0,0,623138,0,0,29154,12575,9929,25009,21115,0,0,0,0,0,0.046785784208313405,0.02018012061533721,0.015933870186058303,0.0401339671148285,0.033884950043168605,0,1,2,1,3,3,0,0,0,0,0,3,8,3874,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890097442,1,2,2,6,1,1,2,1951,7,5,1,0.64210004935874,7,4,5,5,5,4,6,6,7,7,6,5,5,2,1,3,2,2,2,1,40,3,12,12,12,4,2,5,5,5,5,5,5,5,5,4,5,2,73,0,0,0,1,0,1,1,0,3,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3,4.833333333333333,9,1,18.333333333333332,6,1,0,1,1,1,1,5,5,2,2,1,40,9,6306,0,0,0,0,0,0,0,0,140,1,-0.17101764705882352,34,2,6,533,3,486949,0,0,575,152,857,61941,14164,20,0,0,0,0,0.0011808218109083293,3.1214767870968007e-4,0.001759937899040762,0.12720223267734404,0.02908723500818361,4.10720629881158e-5,2,3,3,3,3,1,1,1,1,1,3,5,287,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1890501390,1,2,1,6,1,3,1,1968,4,4,1,0.573224270996238,6,1,1,1,2,1,4,4,4,4,4,4,4,5,3,4,2,1,3,3,30,2,20,1,20,5,5,4,2,4,1,5,5,2,4,5,4,2,56,0,0,1,0,0,0,1,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4.166666666666667,18,0,17.333333333333332,4,1,1,1,0,1,0,4,2,1,3,3,30,18,291,0,0,0,0,0,0,0,0,6,1,0.2754,0,1,0,37,0,20404,0,0,0,12,0,531,8,0,0,0,0,0,0,5.88119976475201e-4,0,0.02602430895902764,3.9207998431680063e-4,0,1,3,2,1,1,0,1,0,1,0,3,10,106,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1890384536,1,2,2,5,2,1,2,1964,5,3,1,0.874933757786314,5,4,4,4,4,4,5,6,5,5,5,5,5,5,1,4,2,4,3,2,40,3,10,10,10,3,4,4,2,3,2,4,4,3,2,3,3,2,60,0,0,1,0,0,1,1,0,3,1,1,0,0,0,1,0,0,0,1,0,1,0,1,2,3.1666666666666665,7,1,17.666666666666668,5.142857142857143,0,1,1,0,0,0,2,4.166666666666667,4,3,2,40,7,1924,0,0,0,0,0,0,0,0,40,1,-0.18888461538461537,18,8,0,124,0,78720,0,0,979,88,0,2118,145,0,0,0,0,0,0.012436483739837398,0.0011178861788617887,0,0.02690548780487805,0.0018419715447154472,0,2,3,2,2,2,1,1,0,1,0,3,5,495,0,0,0,0,0,0,0.25,0.5,0,0.5,0,-0.5,0,0,0,0
1889723946,2,6,1,5,1,4,2,1959,3,3,1,2.48405746457523,7,5,5,4,5,5,5,5,4,3,4,4,5,2,1,3,2,2,3,2,5,1,30,12,20,5,1,5,2,5,5,4,5,5,4,5,5,1,65,0,0,0,1,1,0,0,1,4,1,0,1,0,0,1,0,0,0,1,0,1,1,1,3,4.666666666666667,29,1,12,4.285714285714286,1,0,1,0,1,1,4,5.166666666666667,2,3,2,5,29,16658,0,0,0,0,0,0,0,0,1171,1,-0.4512496021220159,1098,13,1408,5914,0,356913,0,0,41812,153,72775,58282,42609,0,0,0,0,0,0.11714899709453004,4.286758958065411e-4,0.20390123083216358,0.16329469646664593,0.11938203427726085,0,3,3,3,3,3,1,1,1,1,0,3,1,4899,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1890550908,2,1,1,5,1,1,2,2002,1,2,1,0.730206372139439,5,6,5,5,5,6,6,6,5,5,6,6,7,4,2,1,1,3,4,2,0,1,3,1,5,3,4,4,2,3,3,3,4,2,4,2,2,1,22,1,0,0,0,1,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.8333333333333335,2,2,1.3333333333333333,5.857142857142857,0,1,1,0,0,0,2,5.333333333333333,3,4,2,0,2,631,0,0,0,0,0,0,0,0,54,1,-0.3644702127659575,10,1,36,120,0,12352,0,0,208,50,492,1922,1214,0,0,0,0,0,0.01683937823834197,0.004047927461139896,0.03983160621761658,0.15560233160621761,0.09828367875647669,0,2,3,2,2,1,1,1,1,1,0,3,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1889895620,8,6,4,5,2,1,2,1970,4,6,1,1.2941970255933,4,1,2,2,1,1,2,2,2,1,2,2,4,5,3,1,2,1,3,3,2,2,4,20,30,1,1,1,1,1,1,1,1,1,1,1,1,1,54,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,2.6666666666666665,2.142857142857143,0,0,0,0,0,0,0,1.8333333333333333,1,3,3,2,2,9058,0,0,0,0,0,0,0,0,1121,1,-0.23107920000000007,463,18,93,206,1,293774,0,0,7050,157,4856,6411,16437,1,0,0,0,0,0.023998039309128787,5.344244214940737e-4,0.01652971331703963,0.021822897873875837,0.05595117335094324,3.403977206968622e-6,3,3,2,3,3,1,1,1,1,1,3,3,1455,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1889959112,2,1,3,5,1,3,1,1992,1,1,1,0.725945112596165,6,4,4,5,4,5,4,5,4,5,5,4,4,5,3,3,2,5,4,4,5,0,50,80,200,3,3,2,3,2,3,2,2,1,2,2,3,1,32,0,1,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,2,2,50,0,18.333333333333332,4.428571428571429,0,0,0,0,0,0,0,4.666666666666667,5,4,4,5,50,1186,0,0,0,0,0,0,0,0,3,1,-0.11383333333333333,0,0,1,3,0,13401,0,0,0,0,4,1087,40,0,0,0,0,0,0,0,2.9848518767256176e-4,0.08111334975001866,0.0029848518767256176,0,1,2,1,1,2,0,0,1,1,0,3,6,0,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1889959090,1,2,2,3,2,1,2,1952,7,5,1,0.998380615336086,4,1,1,2,5,2,4,3,5,5,5,4,6,5,2,2,3,5,1,2,20,2,3,4,2,2,3,3,2,2,1,1,1,3,1,1,3,NA,72,0,0,0,1,0,1,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.6666666666666667,1,-1,8.333333333333334,4.571428571428571,0,0,0,0,0,0,0,2.5,5,1,2,20,1,10653,0,0,0,0,0,0,0,0,123,1,0.03283750000000001,504,0,11,490,0,138475,0,0,6494,0,118,4077,175,0,0,0,0,0,0.04689655172413793,0,8.521393753385088e-4,0.029442137569958476,0.0012637660227477884,0,3,2,3,2,3,1,0,1,1,0,3,9,1865,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1890097450,2,1,2,5,2,4,2,1993,2,1,1,0.501264559457572,3,2,3,3,3,3,4,4,5,4,4,4,5,5,1,2,2,1,2,3,0,0,1,0,100,1,1,3,1,2,1,2,4,1,5,2,2,1,31,0,1,0,0,1,0,0,1,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,2,2.6666666666666665,1,-1,0.3333333333333333,4.285714285714286,0,0,0,0,0,0,0,2.8333333333333335,1,2,3,0,1,18236,1,1,1,1,0,0,0,0,566,1,-0.2942508810572687,18,0,4042,5714,0,766603,7,0,274,0,356233,208088,14805,0,5.483658697082694e-5,0,9.131193068641787e-6,0,3.5742098582969284e-4,0,0.46469032863163856,0.2714416718953617,0.01931247334017738,0,2,2,3,3,3,1,0,1,1,0,3,2,3674,0,0,0,0,0,0,0.75,0.5,1,0.5,1,0.5,1,0,1,0
1886285668,2,1,2,6,2,1,2,1992,2,3,1,0.571184138255614,7,5,3,3,5,3,5,5,7,6,3,4,7,5,4,2,2,1,4,2,19,2,10,10,15,3,3,4,2,3,2,5,5,3,5,4,4,NA,32,0,1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4.333333333333333,8,2,10.333333333333334,5.285714285714286,0,0,1,0,0,0,1,4.333333333333333,1,4,2,19,8,68,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,44,0,3765,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,0.4108897742363878,0,0,1,1,2,1,1,0,0,0,1,0,1,NA,15,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1888555326,1,2,2,2,2,1,2,1950,7,4,1,1.16864816195777,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,3,2,80,25,20,20,20,3,5,3,3,2,1,4,2,4,1,1,1,1,74,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2,2.1666666666666665,-5,1,41.666666666666664,1,0,1,0,0,0,0,1,1.5,1,3,2,80,-5,403,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,2,0,18736,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9.607173356105893e-4,0,0,1,2,1,1,1,0,0,0,1,0,2,NA,142,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0
1890302962,7,2,1,3,2,1,2,1948,4,5,1,0.578828868901455,4,2,1,1,4,1,4,4,4,4,4,4,4,5,2,3,2,1,3,2,50,4,4,4,4,4,3,4,4,4,4,3,4,3,3,1,4,8,76,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2,3,0,1,19.333333333333332,4,1,0,1,1,1,1,5,2.1666666666666665,1,3,2,50,0,5132,0,0,0,0,0,0,0,0,12,1,-0.5469,1088,0,5,1599,0,93395,0,0,38724,0,31,16519,27,0,0,0,0,0,0.4146260506451095,0,3.3192355051126936e-4,0.1768724235772793,2.8909470528400876e-4,0,3,2,3,1,3,1,0,1,1,0,3,1,905,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1889825816,2,1,2,3,2,1,2,1988,1,1,1,1.05120114067843,7,4,1,1,1,1,4,4,4,5,5,4,6,5,3,3,1,1,4,1,31,2,5,1,10,3,2,4,2,3,2,2,4,3,5,2,2,NA,36,0,1,0,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,3,3,12.666666666666666,4.571428571428571,0,0,1,0,0,0,1,2.5,1,4,1,31,3,2254,0,0,0,0,0,0,0,0,172,1,-0.26531125,47,14,237,446,1,40556,0,0,1978,128,5081,6063,1006,0,0,0,0,0,0.04877206825130684,0.0031561297958378537,0.12528355853634482,0.14949699181378834,0.024805207614163133,0,3,3,3,3,2,1,1,1,1,1,3,3,620,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890447460,2,6,4,2,2,3,1,1995,2,3,1,0.369752046798593,7,7,5,5,4,5,6,6,6,6,6,6,6,1,4,4,1,5,4,2,1,0,15,5,8,1,1,1,1,1,1,5,5,5,5,5,5,9,29,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,5,15,2,5.333333333333333,6,0,0,0,0,0,0,0,5.5,5,4,2,1,15,51,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,22,0,1240,0,0,0,0,8,209,0,0,0,0,0,0,0,0,0.0064516129032258064,0.1685483870967742,0,0,1,2,2,1,1,0,0,1,1,0,3,NA,1,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889440958,2,1,2,6,2,1,2,1950,1,2,1,0.683710328134591,3,3,3,3,3,4,3,3,4,2,2,2,4,5,3,2,1,1,3,1,10,1,6,2,10,4,3,5,1,3,4,4,4,4,4,4,4,NA,74,0,0,0,1,1,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,2,5.666666666666667,2.857142857142857,1,0,1,0,0,1,3,3.1666666666666665,1,3,1,10,5,4739,0,0,0,0,0,0,0,0,189,1,-0.4818680000000001,27,0,155,617,0,76384,0,0,273,0,2423,2334,5988,0,0,0,0,0,0.0035740469208211142,0,0.03172130289065773,0.030556137410976122,0.07839338081273566,0,2,2,3,3,3,1,0,1,1,0,3,1,3509,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1887577932,2,1,1,5,1,4,2,1967,1,2,1,1.06277039831905,6,6,5,3,4,4,6,6,6,7,7,6,6,4,1,2,2,1,3,1,9,5,3,0,50,3,3,4,1,3,3,5,5,5,5,5,5,NA,57,0,0,1,0,1,0,0,1,4,1,0,1,0,1,0,0,0,0,1,0,1,0,1,2,5,-2,2,5.666666666666667,6.285714285714286,0,0,1,0,0,0,1,4.666666666666667,1,3,1,9,-2,1606,0,0,0,0,0,0,0,0,29,1,-0.31682608695652176,0,0,0,0,0,58501,0,0,428,0,0,3165,2212,0,0,0,0,0,0.007316114254457189,0,0,0.0541016392882173,0.037811319464624536,0,1,1,1,2,2,0,0,0,0,0,2,2,551,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1890128780,1,2,1,4,1,1,2,1951,7,5,1,0.697248497654593,4,3,1,1,4,3,4,3,4,2,1,2,2,5,4,2,4,1,3,3,9,0,65,50,60,1,1,1,1,1,1,2,1,4,2,3,4,2,73,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.6666666666666665,65,0,24.666666666666668,2.5714285714285716,0,0,0,0,0,0,0,2.6666666666666665,1,3,3,9,65,108,0,0,0,0,0,0,0,0,15,1,0.0879,0,0,0,5,0,1683,0,0,0,0,0,72,26,0,0,0,0,0,0,0,0,0.0427807486631016,0.015448603683897801,0,1,2,1,2,1,0,0,0,1,0,3,9,21,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889325364,2,1,2,6,2,1,2,1949,3,2,1,0.987908210273713,6,5,4,4,5,4,5,5,4,6,5,5,5,5,3,3,2,2,3,2,10,5,20,20,50,3,2,3,1,1,3,4,5,4,4,4,4,1,75,0,0,0,1,1,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,1,1,2,4.166666666666667,15,1,11.666666666666666,5,0,0,0,0,0,0,0,4.666666666666667,2,3,2,10,15,203,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,48,0,13536,0,0,27,0,0,2064,0,0,0,0,0,0,0.0019946808510638296,0,0,0.1524822695035461,0,0,2,2,2,1,1,1,0,0,1,0,3,NA,0,0,0,0,0,0,0,0.75,0.5,1,0.5,1,0.5,0,0,0,0
1890302926,1,6,1,3,2,1,2,1950,7,5,2,0.876835600626055,5,3,1,1,1,1,1,1,1,1,1,1,1,5,3,4,3,1,2,2,50,0,50,75,50,1,2,2,2,2,1,3,3,3,3,3,3,NA,74,0,0,0,1,0,1,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,50,0,33.333333333333336,1,0,0,0,0,0,0,0,2,1,2,2,50,50,4567,0,0,0,0,0,0,0,0,269,1,-0.13137500000000002,175,0,18,295,0,34270,0,0,2250,0,76,1755,10,0,0,0,0,0,0.06565509191712868,0,0.0022176831047563466,0.051210971695360374,2.918004085205719e-4,0,3,2,3,3,2,1,0,1,1,0,3,6,1436,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890553938,1,2,1,3,2,1,2,1946,7,5,1,0.812079926349926,5,1,1,1,4,1,4,6,6,6,6,6,6,5,3,1,1,1,1,1,51,1,4,3,1,4,2,4,3,2,1,4,3,2,2,5,4,NA,78,0,0,0,1,0,1,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3.3333333333333335,3,0,18.666666666666668,5.714285714285714,1,0,1,0,0,0,2,2.1666666666666665,1,1,1,51,3,448,0,0,0,0,0,0,0,0,179,1,-0.14408189655172415,2,0,1,3,1,9177,0,0,0,0,1,2,802,0,0,0,0,0,0,0,1.0896807235480004e-4,2.1793614470960008e-4,0.08739239402854963,0,2,2,1,3,1,1,0,1,1,1,3,6,118,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890487332,1,2,1,4,2,1,2,1982,7,5,1,0.996567263056143,7,5,4,5,4,6,5,5,5,6,4,4,6,4,3,3,2,2,2,2,83,50,50,900,5,5,3,4,5,5,3,4,5,4,5,5,5,NA,42,0,1,0,0,0,1,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2,4.666666666666667,0,0,61,5,1,0,1,1,1,0,4,5.166666666666667,2,2,2,83,0,4140,0,0,16,1,0,0,0,0,57,1,-0.13457777777777777,0,0,0,0,0,146086,1484,0,383,119,0,23811,683,0,0.003864734299516908,0,0.010158399846665663,0,0.0026217433566529304,8.14588666949605e-4,0,0.162993031501992,0.0046753282313158,0,1,2,1,2,2,0,0,0,0,0,3,6,446,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,1,0,16,0
1890572022,1,6,3,3,2,1,2,1988,5,3,1,0.467105917760741,7,7,7,7,6,4,5,4,1,7,7,7,3,4,3,4,1,5,3,4,33,5,5,6,5,5,3,5,2,3,2,5,5,5,5,1,1,NA,36,0,1,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.6666666666666665,0,-1,14.333333333333334,4.857142857142857,1,0,1,0,0,0,2,6.333333333333333,5,3,4,33,0,1111,0,0,0,0,0,0,0,0,16,1,-0.34090909090909094,0,0,0,0,0,29807,0,0,275,0,256,1060,144,0,0,0,0,0,0.009226020733384776,0,0.008588586573623646,0.03556211628141041,0.0048310799476633005,0,1,2,1,2,1,0,0,0,0,0,3,2,272,0,0,0,0,0,0,0.75,0.5,1,0.5,1,0.5,0,0,0,0
1889825856,2,1,1,5,2,7,2,1971,3,2,1,0.844983793880879,7,4,2,2,4,4,4,4,4,4,4,4,4,5,2,2,1,1,3,3,70,4,100,10,15,4,3,4,1,4,3,5,5,5,5,5,5,NA,53,0,0,1,0,1,0,0,1,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5,96,0,58,4,1,0,1,0,1,0,3,3.8333333333333335,1,3,3,70,96,2612,0,0,0,0,0,0,0,0,387,1,-0.4436936170212766,9,1,2,201,0,94735,0,0,1008,43,273,2796,2849,0,0,0,0,0,0.010640206892911806,4.538977146777854e-4,0.0028817227001636143,0.029513907214862512,0.030073362537604897,0,2,3,2,3,2,1,1,1,1,0,3,1,595,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1889360786,1,2,2,6,2,1,2,1968,7,5,1,1.00331992857705,6,4,1,1,3,1,5,4,4,2,4,4,4,4,1,3,2,1,3,2,51,0,100,100,100,2,3,3,1,1,2,4,4,4,4,4,4,2,56,0,0,1,0,0,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,1,1,3,4,100,1,50.333333333333336,3.857142857142857,0,0,0,0,0,0,0,2.6666666666666665,1,3,2,51,100,4659,0,0,0,0,0,0,0,0,9,1,-0.4361166666666667,283,0,1098,920,0,104440,0,0,7718,0,23233,17530,324,0,0,0,0,0,0.07389888931443891,0,0.22245308310991957,0.16784756798161624,0.003102259670624282,0,3,2,3,1,2,1,0,1,1,0,3,1,1100,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
